Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,price_to_hp_ratio,mpg_ratio,anomaly_score,anomaly,anomaly_type
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,23,16,2031,34180,128.49624060150376,1.4375,0.19017707917963672,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,38605,145.1315789473684,1.3888888888888888,0.19389966573983608,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,35410,133.1203007518797,1.3888888888888888,0.19458117998008528,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,31840,119.69924812030075,1.3888888888888888,0.19307468606601197,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,23,16,2031,37620,141.42857142857142,1.4375,0.19081181299503996,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,31640,118.94736842105263,1.3888888888888888,0.19307468606601197,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,41245,155.0563909774436,1.3888888888888888,0.18932550117832292,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,23,16,2031,40815,153.43984962406014,1.4375,0.1882494031771751,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,28850,108.45864661654136,1.3888888888888888,0.1884744811533558,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,41900,157.5187969924812,1.3888888888888888,0.18877894308484716,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,23,16,2031,43040,161.8045112781955,1.4375,0.18549878944006715,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,39930,150.11278195488723,1.3888888888888888,0.19169849294437624,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,23,16,2031,46410,174.47368421052633,1.4375,0.1830447931544214,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,37655,141.56015037593986,1.3888888888888888,0.19407791130231555,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,35210,132.3684210526316,1.3888888888888888,0.19458117998008528,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,45270,170.18796992481202,1.3888888888888888,0.1860284899262734,0,Normal
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,25,18,2031,26745,100.54511278195488,1.3888888888888888,0.18625969387268493,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,29750,100.50675675675676,1.4210526315789473,0.1803920027806476,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,32740,110.60810810810811,1.4210526315789473,0.18356351853052744,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,24,18,2031,35080,118.51351351351352,1.3333333333333333,0.19282743659079843,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,24,18,2031,43940,148.44594594594594,1.3333333333333333,0.190900962655063,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,42800,144.59459459459458,1.4210526315789473,0.1833798928365869,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,24,18,2031,41715,140.92905405405406,1.3333333333333333,0.19109267343818803,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,38555,130.2533783783784,1.4210526315789473,0.18708332294837238,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,32540,109.93243243243244,1.4210526315789473,0.18356351853052744,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,42145,142.38175675675674,1.4210526315789473,0.1835874002327439,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,39505,133.46283783783784,1.4210526315789473,0.18764362374768345,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,36310,122.66891891891892,1.4210526315789473,0.18680772984096522,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,36110,121.99324324324324,1.4210526315789473,0.18680772984096522,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,40830,137.9391891891892,1.4210526315789473,0.18456473519481748,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,27645,93.39527027027027,1.4210526315789473,0.17170368823666776,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,24,18,2031,38520,130.13513513513513,1.3333333333333333,0.1942946243099022,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,27,19,2031,46170,155.97972972972974,1.4210526315789473,0.18049605766744353,0,Normal
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Passenger Minivan,24,18,2031,47310,159.8310810810811,1.3333333333333333,0.18763124841486045,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,19,14,549,30930,104.84745762711864,1.3571428571428572,0.1511943597442315,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,24515,83.10169491525424,1.3571428571428572,0.14254863389170713,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,30550,103.55932203389831,1.3076923076923077,0.13514588782306353,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,33935,115.03389830508475,1.3076923076923077,0.13991865269742815,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,32025,103.30645161290323,1.3076923076923077,0.13727371846922265,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,549,31735,107.57627118644068,1.3076923076923077,0.13529936249848273,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,20310,104.15384615384616,1.4,0.1776982218442692,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,19,15,549,23850,83.6842105263158,1.2666666666666666,0.1294031441127671,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,29355,99.50847457627118,1.3571428571428572,0.14988225551444662,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,14,549,20960,107.48717948717949,1.2142857142857142,0.12807054314736505,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,549,31965,108.35593220338983,1.3076923076923077,0.13529936249848273,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,27730,94.0,1.3571428571428572,0.1473045806691367,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,15,549,25215,88.47368421052632,1.2666666666666666,0.1321607491749408,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,15840,81.23076923076923,1.4,0.1515002010231215,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,27060,91.72881355932203,1.3076923076923077,0.13147557466824988,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,19,14,549,32690,110.8135593220339,1.3571428571428572,0.15371251263701857,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,14,549,29380,103.08771929824562,1.2857142857142858,0.13559329952402444,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,19,15,549,26820,94.10526315789474,1.2666666666666666,0.1330743393817161,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,30825,104.49152542372882,1.3571428571428572,0.1511943597442315,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,20,14,549,21465,110.07692307692308,1.4285714285714286,0.16938140144113661,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,28790,97.59322033898304,1.3076923076923077,0.13342640265278788,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,15,549,26555,93.17543859649123,1.2666666666666666,0.1316385166196869,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,14,549,28915,98.01694915254237,1.3571428571428572,0.14798980557008468,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,14,549,30675,103.98305084745763,1.3571428571428572,0.1511943597442315,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,16115,82.64102564102564,1.4,0.15893327316753092,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,27850,97.71929824561404,1.2857142857142858,0.13375865307868096,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,29065,98.52542372881356,1.3571428571428572,0.1495391445256039,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,549,35520,120.40677966101696,1.3076923076923077,0.14249971857111782,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,19,15,549,24140,84.70175438596492,1.2666666666666666,0.1294031441127671,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,19,15,549,25325,88.85964912280701,1.2666666666666666,0.13166484003154072,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,549,30255,102.55932203389831,1.3076923076923077,0.1355330475875346,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,19,14,549,29015,98.35593220338983,1.3571428571428572,0.1495391445256039,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,549,33755,114.42372881355932,1.3076923076923077,0.13991865269742815,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,14,549,20715,106.23076923076923,1.2142857142857142,0.12807054314736505,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,549,33495,113.54237288135593,1.3076923076923077,0.13849672660294987,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,14,549,27580,96.7719298245614,1.2857142857142858,0.13375865307868096,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,20750,106.41025641025641,1.4,0.18015956243608844,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,14,549,25845,90.6842105263158,1.2857142857142858,0.13059931481891052,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,18,14,549,28845,101.21052631578948,1.2857142857142858,0.13480879073656216,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,14,549,27430,92.98305084745763,1.3571428571428572,0.14472101045794716,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,31115,105.47457627118644,1.3571428571428572,0.1511943597442315,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,33785,108.98387096774194,1.3076923076923077,0.13977973313678999,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,26245,88.96610169491525,1.3571428571428572,0.14303318174438784,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,18,14,549,30340,106.45614035087719,1.2857142857142858,0.13540796606974526,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,27560,96.70175438596492,1.2857142857142858,0.13375865307868096,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,26295,92.26315789473684,1.2857142857142858,0.1312978207567339,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,25850,90.70175438596492,1.2857142857142858,0.13059931481891052,0,Normal
GMC,Sierra 1500 Classic,2007,regular unleaded,345.0,8.0,AUTOMATIC,all wheel drive,4.0,,Large,Crew Cab Pickup,16,13,549,39125,113.40579710144928,1.2307692307692308,0.1103132261419757,0,Normal
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,32170,109.05084745762711,1.3076923076923077,0.13510572084488176,0,Normal
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,45425,136.8222891566265,1.15,0.10338541395014328,0,Normal
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,48575,146.31024096385542,1.15,0.10276907117711281,0,Normal
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,39095,117.75602409638554,1.15,0.10199257747287382,0,Normal
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,42245,127.24397590361446,1.15,0.10370816765131396,0,Normal
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,46790,140.93373493975903,1.15,0.10208200266495077,0,Normal
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,40010,120.51204819277109,1.15,0.10249638837734176,0,Normal
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,43210,130.15060240963857,1.15,0.10222792246301077,0,Normal
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,49990,150.5722891566265,1.15,0.10140833204356509,0,Normal
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,51935,156.43072289156626,1.15,0.09989899888458276,0,Normal
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,48335,145.58734939759037,1.15,0.10276907117711281,0,Normal
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,41555,125.16566265060241,1.15,0.10370816765131396,0,Normal
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,45155,136.00903614457832,1.15,0.10338541395014328,0,Normal
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,23,16,549,43360,122.14084507042253,1.4375,0.17251318234152763,0,Normal
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,549,38540,135.2280701754386,1.2941176470588236,0.19237586874176138,0,Normal
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,23,16,549,49965,140.74647887323943,1.4375,0.1684933008021557,0,Normal
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,549,36200,127.01754385964912,1.3333333333333333,0.19912365931925097,0,Normal
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,549,38840,136.28070175438597,1.2941176470588236,0.19232069182390693,0,Normal
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,549,42635,149.59649122807016,1.2941176470588236,0.19084602320826544,0,Normal
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,23,16,549,43660,122.98591549295774,1.4375,0.17214670474439075,0,Normal
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,549,30610,107.40350877192982,1.2941176470588236,0.18465263802978615,0,Normal
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,549,35390,124.17543859649123,1.3333333333333333,0.19897441435989216,0,Normal
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,22,16,549,46510,131.01408450704224,1.375,0.17065587707856417,0,Normal
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,22,16,549,53115,149.61971830985917,1.375,0.16855005555544472,0,Normal
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,549,40045,140.50877192982455,1.2941176470588236,0.192577470861864,0,Normal
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,549,27060,94.94736842105263,1.3333333333333333,0.18768051631664812,0,Normal
